OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,Age,ProportionPrincipalUseType,ProportionSecondaryUseType,ProportionThirdUseType,RiseType,AgeType,energies_sum,energy_ratio,SteamUseProportion,ElectricityProportion,NaturalGasProportion
20000,NonResidential,Worship Facility,EMMANUEL BIBLE CHURCH,503 N 50TH ST,Seattle,WA,98103.0,0850000300,6,Northwest,47.66476,-122.35248,1928,1,2,45991,0,45991,Worship Facility,Worship Facility,45991.0,,,,,,77.0,24.89999962,28.20000076,50.20000076,54.90000153,1145535.75,1297917.25,0.0,529029.0,616507.0,Compliant,,36.43,0.79,95,1.0,,,Low,Very_old,1145536.0,1.0000002182384966,0.0,0.46,0.54
20029,NonResidential,Residence Hall,Washington Phikeia Foundation,2111 NE 47th St,Seattle,WA,98105.0,0925049089,4,NORTHEAST,47.66282,-122.305,1921,1,3,21499,0,21499,Residence Hall/Dormitory,Residence Hall/Dormitory,21499.0,,,,,,85.0,28.10000038,28.10000038,88.40000153,88.40000153,605130.6875,605130.6875,0.0,605130.0,0.0,Compliant,,4.22,0.2,102,1.0,,,Low,Very_old,605130.0,0.9999988638817793,0.0,1.0,0.0
20033,NonResidential,Small- and Mid-Sized Office,Lisa Li Building,4907 25th Ave NE,Seattle,WA,98105.0,0925049118,4,NORTHEAST,47.66461,-122.30142,1989,1,2,20384,0,20384,Office,Office,25021.0,,,,,,16.0,71.59999847,71.19999695,222.1999969,220.5,1791071.375,1781798.375,0.0,1760118.0,30954.0,Compliant,,13.91,0.68,34,1.227482339089482,,,Low,Modern,1791072.0,1.000000348953151,0.0,0.98,0.02
20047,NonResidential,Retail Store,BLDG A,2627 NE University Village St.,Seattle,WA,98105.0,0925049346,4,NORTHEAST,47.66246,-122.29898,1956,1,2,39265,0,39265,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Retail Store,31905.0,Office,4388.0,Other,2679.0,,,133.3999939,135.6000061,406.7000122,411.3999939,5238803.0,5322918.5,0.0,5009101.0,229701.0,Compliant,,47.12,1.2,67,0.8125557111931746,0.11175347001146059,0.06822870240672355,Low,Old,5238802.0,0.9999998091167009,0.0,0.96,0.04
20048,NonResidential,Retail Store,NW BLDG,2625 NE 49th Street,Seattle,WA,98105.0,0925049346,4,NORTHEAST,47.66246,-122.29898,1956,1,2,54284,0,54284,"Other, Retail Store",Retail Store,52784.0,Other,1900.0,,,,18.0,124.0,126.0,375.7000122,377.7999878,6778694.0,6890861.0,0.0,6424200.0,354493.0,Compliant,,63.61,1.17,67,0.9723675484488984,0.035001105298062045,,Low,Old,6778693.0,0.9999998524789583,0.0,0.95,0.05
20050,NonResidential,Retail Store,BLDG C,2620 NE 46th Street,Seattle,WA,98105.0,0925049346,4,NORTHEAST,47.66246,-122.29898,1956,1,1,23409,0,23409,"Other, Retail Store",Retail Store,21909.0,Other,1500.0,,,,67.0,108.6999969,112.0,320.7999878,327.5,2545405.0,2621259.25,0.0,2314166.0,231239.0,Compliant,,28.41,1.21,67,0.935922081250801,0.06407791874919902,,Low,Old,2545405.0,1.0,0.0,0.91,0.09
20052,NonResidential,Retail Store,WEST BLDG,4629 26th Avenue NE,Seattle,WA,98105.0,0925049346,4,NORTHEAST,47.66246,-122.29898,1997,1,1,63153,0,63153,"Non-Refrigerated Warehouse, Other, Retail Store",Retail Store,59396.0,Non-Refrigerated Warehouse,2757.0,Other,1000.0,,,73.5,74.0,219.8999939,217.5,4644178.0,4670313.0,0.0,4312919.0,331258.0,Compliant,,47.66,0.75,26,0.9405095561572688,0.04365588333095815,0.015834560511772997,Low,Modern,4644177.0,0.9999997846766424,0.0,0.93,0.07
20066,NonResidential,Hotel,University Travelodge,4725 25th AVE NE,Seattle,WA,98105.0,0925049404,4,NORTHEAST,47.66355,-122.30123,1961,2,2,24100,0,24100,Hotel,Hotel,30910.0,,,,,,91.0,51.40000153,53.09999847,109.1999969,114.5999985,1587454.75,1640279.375,0.0,817987.0,769468.0,Compliant,,46.57,1.93,62,1.282572614107884,,,Low,Old,1587455.0,1.0000001574848039,0.0,0.52,0.48
20067,NonResidential,Restaurant,FareStart,700 Virginia St,Seattle,WA,98101.0,0659000710,7,DOWNTOWN,47.61521,-122.33747,1923,1,3,33600,0,33600,"Office, Restaurant",Restaurant,19200.0,Office,14400.0,,,,,133.1999969,140.3000031,322.7999878,335.8999939,4475650.0,4712960.5,0.0,2941315.0,1534335.0,Compliant,,101.99,3.04,100,0.5714285714285714,0.42857142857142855,,Low,Very_old,4475650.0,1.0,0.0,0.66,0.34
20073,NonResidential,Other,Griffin Building,2005 5th Ave,Seattle,WA,98121.0,0659001020,7,DOWNTOWN,47.61362,-122.33959,1927,1,4,32356,0,32356,"Bank Branch, Financial Office",Financial Office,25876.0,Bank Branch,6480.0,,,,81.0,57.40000153,62.20000076,127.4000015,131.8000031,1857154.75,2013033.75,882630.6875,974524.0,0.0,Compliant,,74.92,2.32,96,0.7997280257139325,0.2002719742860675,,Low,Very_old,1857154.6875,0.9999999663463693,0.48,0.52,0.0
20082,NonResidential,Hotel,La Quinta Inn & Suites,2224 8th Ave,Seattle,WA,98121.0,0660000435,7,DOWNTOWN,47.61798,-122.33974,1960,1,7,61180,12960,48220,Hotel,Hotel,61180.0,,,,,,24.0,65.30000305,66.69999695,132.1000061,136.3999939,3993913.25,4077797.0,0.0,1859869.0,2134044.0,Compliant,,126.3,2.06,63,1.0,,,Medium,Old,3993913.0,0.9999999374047496,0.0,0.47,0.53
20087,NonResidential,Small- and Mid-Sized Office,800 Stewart,800 stewart st,Seattle,WA,98121.0,0660000625,7,DOWNTOWN,47.61524,-122.33519,1978,1,5,43506,11250,32256,"Office, Parking",Office,32569.0,Parking,0.0,,,,51.0,106.1999969,110.5999985,229.3000031,229.8000031,3460275.5,3603400.0,0.0,1834098.0,1626177.0,Compliant,,99.15,2.28,45,0.7486093872109594,0.0,,,Modern,3460275.0,0.999999855502835,0.0,0.53,0.47
20130,NonResidential,Worship Facility,Green Lake United Methodist Church,6415 1st ave ne,Seattle,WA,98115.0,1257200735,6,Northwest,47.67572,-122.3285,1910,1,2,23931,0,23931,Worship Facility,Worship Facility,23931.0,,,,,,88.0,20.70000076,0.0,36.40000153,0.0,496477.3125,0.0,0.0,167075.0,329402.0,Compliant,,18.66,0.78,113,1.0,,,Low,Very_old,496477.0,0.9999993705653972,0.0,0.34,0.66
20132,NonResidential,Worship Facility,Green Lake Church of Seventh-day Adventists,6350 E Green Lake Way N,Seattle,WA,98103.0,1257203120,6,Northwest,47.67491,-122.33316,1948,1,2,21393,0,21393,Worship Facility,Worship Facility,21393.0,,,,,,57.0,39.5,45.90000153,67.5,76.90000153,845961.375,981916.5,0.0,266359.0,579602.0,Compliant,,32.64,1.53,75,1.0,,,Low,Old,845961.0,0.9999995567173501,0.0,0.31,0.69
20141,NonResidential,Mixed Use Property,WALDEN BUILDING,3031 S WALDEN ST,Seattle,WA,98144.0,1282301295,2,SOUTHEAST,47.57256,-122.29265,1990,1,2,47560,0,47560,"Distribution Center, Non-Refrigerated Warehouse, Office",Distribution Center,23146.0,Non-Refrigerated Warehouse,15724.0,Office,8255.0,,80.0,24.0,25.89999962,51.09999847,53.09999847,1132489.625,1221954.375,0.0,583296.0,549194.0,Compliant,,33.23,0.7,33,0.4866694701429773,0.3306139613120269,0.17357022708158115,Low,Modern,1132490.0,1.0000003311288614,0.0,0.52,0.48
20145,NonResidential,Senior Care Community,Cabrini Senior Housing,909 Boren Avenue,Seattle,WA,98104.0,1285700000,3,EAST,47.60897,-122.32507,2006,1,6,62334,0,62334,"Bank Branch, Parking, Senior Care Community",Senior Care Community,35696.0,Bank Branch,15661.0,Parking,10877.0,,100.0,21.0,22.29999924,41.59999847,44.40000153,1076733.25,1147752.25,0.0,481168.0,595565.0,Compliant,,34.98,0.56,17,0.572656976930728,0.25124330221067154,0.1744954599416049,Medium,Brand_new,1076733.0,0.9999997678162164,0.0,0.45,0.55
20160,NonResidential,Residence Hall,Sigma Kappa Corp,4510 22nd Ave NE,Seattle,WA,98105.0,1321300090,4,NORTHEAST,47.66159,-122.30441,1930,1,3,20960,0,20960,Residence Hall/Dormitory,Residence Hall/Dormitory,20960.0,,,,,,,71.59999847,79.5,107.9000015,117.5999985,1500309.75,1667310.5,0.0,328800.0,1171510.0,Compliant,,64.51,3.08,93,1.0,,,Low,Very_old,1500310.0,1.000000166632257,0.0,0.22,0.78
20166,NonResidential,University,Beebe,2014 9TH AVE,Seattle,WA,98121.0,0660001305,7,DOWNTOWN,47.61679,-122.33619,1910,1,3,28800,0,28800,College/University,College/University,28800.0,,,,,,,24.89999962,26.89999962,72.80000305,77.19999695,717056.375,773795.625,0.0,642346.0,74710.0,Compliant,,8.45,0.29,113,1.0,,,Low,Very_old,717056.0,0.999999477028567,0.0,0.9,0.1
20167,NonResidential,K-12 School,Ninth & Lenora Building,2030 9th Avenue,Seattle,WA,98121.0,0660001310,7,DOWNTOWN,47.61718,-122.33654,1957,1,2,21600,0,21600,K-12 School,K-12 School,21600.0,,,,,,72.0,58.40000153,65.5,120.3000031,127.8000031,1261536.75,1415640.0,0.0,609724.0,651813.0,Compliant,,38.87,1.8,66,1.0,,,Low,Old,1261537.0,1.0000001981710005,0.0,0.48,0.52
20168,NonResidential,K-12 School,Spruce Street School,914 Virginia St.,Seattle,WA,98101.0,0660001365,7,DOWNTOWN,47.61687,-122.33533,1995,1,3,22860,0,22860,K-12 School,K-12 School,22860.0,,,,,,43.0,40.70000076,43.29999924,127.9000015,136.1000061,931148.625,990507.3125,0.0,931148.0,0.0,Compliant,,6.49,0.28,28,1.0,,,Low,Modern,931148.0,0.9999993287859926,0.0,1.0,0.0
20182,NonResidential,Worship Facility,St. Bridget Church,4900 NE 50th St.,Seattle,WA,98105.0,1025049150,4,NORTHEAST,47.66516,-122.2738,1972,1,1,26366,0,26366,"Parking, Worship Facility",Worship Facility,26386.0,Parking,0.0,,,,88.0,33.70000076,37.79999924,61.0,65.30000305,888031.875,996850.0,0.0,323802.0,564230.0,Compliant,,32.22,1.22,51,1.0007585526814837,0.0,,Low,Old,888032.0,1.000000140760713,0.0,0.36,0.64
20197,NonResidential,Worship Facility,Sephardic Bikur Holim Congregation,6500 52nd Avenue South,Seattle,WA,98118.0,1102000351,2,SOUTHEAST,47.54362,-122.2667,1965,1,2,21732,0,21732,Worship Facility,Worship Facility,21732.0,,,,,,2.0,39.59999847,43.40000153,87.69999695,91.59999847,860364.1875,942745.6875,0.0,479159.0,381205.0,Compliant,,23.59,1.09,58,1.0,,,Low,Old,860364.0,0.9999997820690323,0.0,0.56,0.44
20211,NonResidential,Mixed Use Property,Miller-Barringham Building,2417 NW Market ST,Seattle,WA,98107.0,1125039009,6,BALLARD,47.66835,-122.38886,1945,1,1,21060,0,21060,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Non-Refrigerated Warehouse,10495.0,Retail Store,10240.0,Office,1890.0,,,14.30000019,15.60000038,37.09999847,39.29999924,350264.5938,380806.5938,0.0,258178.0,92087.0,Compliant,,6.69,0.32,78,0.498338081671415,0.4862298195631529,0.08974358974358974,Low,Old,350265.0,1.00000115969472,0.0,0.74,0.26
20212,NonResidential,Mixed Use Property,Market Street Holdings,2401 NW Market St,Seattle,WA,98107.0,1125039011,6,BALLARD,47.6684,-122.38788,1960,1,4,20539,0,20539,"Medical Office, Multifamily Housing, Office, Restaurant, Retail Store",Retail Store,7387.0,Multifamily Housing,5264.0,Restaurant,3700.0,,,81.0,81.80000305,198.3999939,199.3000031,1678458.75,1695247.625,0.0,1123427.0,555032.0,Compliant,,37.31,1.82,63,0.35965723745070355,0.2562929061784897,0.1801450898291056,Low,Old,1678459.0,1.0000001489461685,0.0,0.67,0.33
20237,NonResidential,Retail Store,(ID20237) Big 5 Corp,4315 UNIVERSITY WAY NE,Seattle,WA,98105.0,1142000160,4,NORTHEAST,47.66033,-122.31348,1900,1,3,32960,0,32960,Retail Store,Retail Store,32960.0,,,,,,71.0,24.70000076,24.70000076,77.5,77.5,813641.0,813641.0,0.0,813641.0,0.0,Compliant,,5.67,0.17,123,1.0,,,Low,Very_old,813641.0,1.0,0.0,1.0,0.0
20241,NonResidential,Other,neptune theatre bldg,1305 n.e. 45th  #101,Seattle,WA,98105.0,1142000235,4,NORTHEAST,47.66097,-122.3139,1921,1,3,29636,0,29636,"Multifamily Housing, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,25096.0,Multifamily Housing,4540.0,,,,,23.20000076,23.20000076,73.0,73.0,688641.8125,688641.8125,0.0,688642.0,0.0,Compliant,,4.8,0.16,102,0.8468079362936969,0.15319206370630314,,Low,Very_old,688642.0,1.0000002722750734,0.0,1.0,0.0
20242,NonResidential,Hotel,Collegiana Hospitality House,4311 12th Ave NE,Seattle,WA,98105.0,1142000445,4,NORTHEAST,47.66023,-122.31581,1930,1,3,20571,0,20571,Hotel,Hotel,20571.0,,,,,,72.0,34.79999924,36.90000153,109.3000031,116.0,716279.6875,759756.5,0.0,716279.0,0.0,Compliant,,4.99,0.24,93,1.0,,,Low,Very_old,716279.0,0.9999990401793992,0.0,1.0,0.0
20266,NonResidential,Worship Facility,University Temple United Methodist Church,1415 NE 43rd St.,Seattle,WA,98105.0,1142001145,4,NORTHEAST,47.65926,-122.31241,1926,1,2,47992,0,47992,"Other, Worship Facility",Worship Facility,37800.0,Other,10206.0,,,,17.0,63.29999924,73.30000305,107.1999969,118.3000031,3040195.5,3518393.25,0.0,934028.0,2106168.0,Compliant,,118.37,2.47,97,0.7876312718786465,0.21266044340723453,,Low,Very_old,3040196.0,1.0000001644631078,0.0,0.31,0.69
20273,NonResidential,Residence Hall,Brooklyn Plaza,4106 Brooklyn Ave Ne,Seattle,WA,98105.0,1142001455,4,NORTHEAST,47.65711,-122.31409,1993,1,3,28572,0,28572,"Parking, Residence Hall/Dormitory",Residence Hall/Dormitory,22000.0,Parking,7000.0,,,,16.0,123.5,125.4000015,242.5,244.5,2717863.25,2759011.75,0.0,1187175.0,1530688.0,Compliant,,89.57,3.13,30,0.7699846003079939,0.24499510009799805,,Low,Modern,2717863.0,0.9999999080159754,0.0,0.44,0.56
20324,NonResidential,Worship Facility,Temple Beth Am,2632 NE 80th St.,Seattle,WA,98115.0,1513800009,4,NORTHEAST,47.68752,-122.29852,2000,1,2,31386,0,31386,Worship Facility,Worship Facility,30000.0,,,,,,52.0,37.59999847,0.0,89.0,0.0,1128179.125,0.0,0.0,710478.0,417701.0,Compliant,,27.14,0.86,23,0.9558401835213153,,,Low,Modern,1128179.0,0.9999998892019918,0.0,0.63,0.37
20325,Campus,K-12 School,University Prep Academy,8000 25th Ave NE,Seattle,WA,98115.0,1513800010,4,NORTHEAST,47.687,-122.30013,1989,5,3,21500,0,21500,K-12 School,K-12 School,96154.0,,,,,,44.0,69.59999847,73.90000153,144.8999939,149.5,6689184.0,7109712.5,0.0,3307692.0,3381491.0,Compliant,,202.65,9.43,34,4.472279069767442,,,Low,Modern,6689183.0,0.9999998505049346,0.0,0.49,0.51
20369,NonResidential,Small- and Mid-Sized Office,Emerald Landing I,2157 N. Northlake Way,Seattle,WA,98103.0,4088801740,4,LAKE UNION,47.64834,-122.33188,2012,1,2,84116,26497,57619,Office,Office,55000.0,,,,,,68.0,48.0,48.0,149.3999939,149.3999939,2641681.75,2641681.75,0.0,2605669.0,36012.0,Compliant,,20.08,0.24,11,0.6538589566788721,,,Low,Brand_new,2641681.0,0.9999997160899491,0.0,0.99,0.01
20372,NonResidential,Hotel,Hotel Andra,2000 4th ave,Seattle,WA,98121.0,1604500000,7,DOWNTOWN,47.61345,-122.34068,1925,1,9,104000,0,104000,"Hotel, Restaurant",Hotel,96000.0,Restaurant,8000.0,,,,8.0,83.59999847,86.90000153,176.6000061,180.1000061,8690648.0,9037184.0,3578548.25,4159822.0,952277.0,Compliant,,355.8,3.42,98,0.9230769230769231,0.07692307692307693,,Medium,Very_old,8690647.25,0.9999999137003363,0.41,0.48,0.11
20377,NonResidential,Senior Care Community,Washington Care Center,2821 S Walden St,Seattle,WA,98144.0,1624049040,2,SOUTHEAST,47.57188,-122.29531,1981,1,3,78374,0,78374,"Parking, Senior Care Community",Senior Care Community,58665.0,Parking,0.0,,,,98.0,56.59999847,57.90000153,177.8000031,181.8999939,3321035.75,3397766.5,0.0,3321035.0,0.0,Compliant,,23.15,0.3,42,0.7485262969862454,0.0,,Low,Modern,3321035.0,0.9999997741668394,0.0,1.0,0.0
20387,NonResidential,Mixed Use Property,Marine Business Center,801 NW 42nd Street,Seattle,WA,98107.0,1325039001,6,BALLARD,47.65742,-122.36736,2007,1,2,38784,0,38784,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,16826.0,Office,16826.0,,,,,54.70000076,56.29999924,153.8999939,155.6000061,1841154.25,1894318.875,0.0,1553414.0,287740.0,Compliant,,26.11,0.67,16,0.43383869636963696,0.43383869636963696,,Low,Brand_new,1841154.0,0.9999998642156137,0.0,0.84,0.16
20393,NonResidential,Other,D W Close Co,3317 3rd Ave S,Seattle,WA,98134.0,1327300004,2,GREATER DUWAMISH,47.57383,-122.33046,1969,1,2,41790,0,41790,"Office, Social/Meeting Hall",Social/Meeting Hall,21790.0,Office,20000.0,,,,,52.09999847,54.59999847,143.8999939,146.5,2177075.0,2283131.0,0.0,1782740.0,394335.0,Compliant,,33.37,0.8,54,0.5214166068437425,0.4785833931562575,,Low,Old,2177075.0,1.0,0.0,0.82,0.18
20395,NonResidential,Small- and Mid-Sized Office,Holyoke,1018 1st Ave,Seattle,WA,98104.0,0939000515,7,DOWNTOWN,47.60542,-122.3364,1900,1,5,39960,0,39960,"Office, Other",Office,37120.0,Other,2840.0,,,,77.0,54.5,59.79999924,131.8000031,137.3000031,2178690.5,2388675.5,0.0,1424622.0,754068.0,Compliant,,49.98,1.25,123,0.928928928928929,0.07107107107107107,,,Very_old,2178690.0,0.9999997705043465,0.0,0.65,0.35
20396,NonResidential,Warehouse,Meaves Building,1014 First Avenue,Seattle,WA,98101.0,0939000530,7,DOWNTOWN,47.60528,-122.33627,1900,1,5,33300,0,33300,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,24000.0,Retail Store,6000.0,,,,,3.0,3.0,9.5,9.5,90558.70313,90558.70313,0.0,90559.0,0.0,Compliant,,0.63,0.02,123,0.7207207207207207,0.18018018018018017,,,Very_old,90559.0,1.000003278205073,0.0,1.0,0.0
20397,NonResidential,Hotel,The Hotel Seattle,315 Seneca St,Seattle,WA,98101.0,0942000120,7,DOWNTOWN,47.60721,-122.33451,1926,1,11,36240,0,36240,Hotel,Hotel,36240.0,,,,,,98.0,59.29999924,66.0,93.40000153,101.5,2147968.25,2390584.0,1158118.25,456350.0,533500.0,Compliant,,120.91,3.34,97,1.0,,,Medium,Very_old,2147968.25,1.0,0.54,0.21,0.25
20398,NonResidential,Other,Womens University Club,1105 6th Ave,Seattle,WA,98101.0,0942000255,7,DOWNTOWN,47.60781,-122.33186,1922,1,3,39320,6960,32360,Social/Meeting Hall,Social/Meeting Hall,39320.0,,,,,,,77.40000153,83.09999847,136.6999969,143.3999939,3042875.5,3269279.75,1165335.75,957761.0,919779.0,Compliant,,145.48,3.7,101,1.0,,,Low,Very_old,3042875.75,1.0000000821591288,0.38,0.31,0.3
20402,NonResidential,Other,First United Methodist Church,801 5th Avenue,Seattle,WA,98104.0,0942000530,7,DOWNTOWN,47.60547,-122.33118,1908,1,5,41536,0,41536,Performing Arts,Performing Arts,41536.0,,,,,,,65.90000153,65.90000153,206.8000031,206.8000031,2735166.0,2735166.0,0.0,2735166.0,0.0,Compliant,,19.07,0.46,115,1.0,,,,Very_old,2735166.0,1.0,0.0,1.0,0.0
20406,NonResidential,Hotel,REYNOLDS WORK RELEASE,410 4TH AVE,Seattle,WA,98104.0,0942001120,7,DOWNTOWN,47.60223,-122.32889,1909,1,6,35820,0,35820,Hotel,Hotel,35820.0,,,,,,94.0,92.69999695,99.09999847,155.3000031,162.0,3321603.0,3547995.75,0.0,993349.0,2328254.0,Compliant,,130.58,3.65,114,1.0,,,Medium,Very_old,3321603.0,1.0,0.0,0.3,0.7
20415,NonResidential,K-12 School,Holy Rosary School,4142 42nd Ave. SW,Seattle,WA,98116.0,0952002500,1,SOUTHWEST,47.56542,-122.38502,1922,1,2,33462,0,33462,K-12 School,K-12 School,57896.0,,,,,,76.0,68.90000153,81.5,93.09999847,107.0999985,3987215.5,4719841.5,0.0,574940.0,3412276.0,Compliant,,185.23,5.54,101,1.730201422509115,,,Low,Very_old,3987216.0,1.0000001254007966,0.0,0.14,0.86
20419,NonResidential,K-12 School,Seattle Lutheran High School,4100 SW Genesee St,Seattle,WA,98116.0,0952002655,1,SOUTHWEST,47.56504,-122.38455,1965,1,3,49744,0,49744,K-12 School,K-12 School,49744.0,,,,,,98.0,42.20000076,48.70000076,64.40000153,72.09999847,2096835.5,2421669.75,0.0,478349.0,1618486.0,Compliant,,89.29,1.79,58,1.0,,,Low,Old,2096835.0,0.9999997615454336,0.0,0.23,0.77
20425,NonResidential,Worship Facility,Hope Lutheran Church & School,4456 42nd Ave SW,Seattle,WA,98116.0,0952005960,1,SOUTHWEST,47.56342,-122.38509,1923,1,2,37816,0,37816,"K-12 School, Worship Facility",Worship Facility,19407.0,K-12 School,18701.0,,,,60.0,37.0,41.09999847,76.30000305,80.59999847,1411305.5,1565229.75,0.0,682782.0,728523.0,Compliant,,43.45,1.15,100,0.5131954728157394,0.4945261265072985,,Low,Very_old,1411305.0,0.9999996457180957,0.0,0.48,0.52
20428,NonResidential,Mixed Use Property,Matador/Jak's Grill/8 Limbs Yoga/Fitness,4546 California Ave SW,Seattle,WA,98116.0,0952006350,1,SOUTHWEST,47.56147,-122.38638,1930,1,2,20700,0,20700,"Non-Refrigerated Warehouse, Office, Other - Recreation, Restaurant",Non-Refrigerated Warehouse,6900.0,Restaurant,6900.0,Other - Recreation,4323.0,,,206.1000061,209.8999939,299.2999878,302.2999878,4265815.0,4345884.5,0.0,821211.0,3444604.0,Compliant,,188.67,9.11,93,0.3333333333333333,0.3333333333333333,0.20884057971014494,Low,Very_old,4265815.0,1.0,0.0,0.19,0.81
20433,NonResidential,Other,West Seattle Bowl,4505  39th Ave SW,Seattle,WA,98116.0,0952007220,1,SOUTHWEST,47.56263,-122.38196,1948,1,1,41521,13124,28397,"Other - Recreation, Parking, Restaurant",Other - Recreation,26241.0,Parking,13124.0,Restaurant,2574.0,,,116.0,123.6999969,243.5,251.5,3343550.0,3563789.75,0.0,1676726.0,1666824.0,Compliant,,100.21,2.41,75,0.6319934490980468,0.3160810192432745,0.06199272657209605,Low,Old,3343550.0,1.0,0.0,0.5,0.5
20435,NonResidential,Supermarket / Grocery Store,Trader Joe's,4545 Fauntleroy Way SW,Seattle,WA,98126.0,0952007370,1,SOUTHWEST,47.56197,-122.38109,1946,1,2,25762,0,25762,Supermarket/Grocery Store,Supermarket/Grocery Store,25762.0,,,,,,100.0,74.0,74.0,232.3999939,232.3999939,1906384.875,1906384.875,0.0,1906385.0,0.0,Compliant,,13.29,0.52,77,1.0,,,Low,Old,1906385.0,1.0000000655691312,0.0,1.0,0.0
20439,NonResidential,Other,West Seattle Family YMCA,4515 36th Ave SW,Seattle,WA,98126.0,0952007845,1,SOUTHWEST,47.56245,-122.37805,1984,1,1,33334,0,33334,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,50000.0,Swimming Pool,0.0,,,,,122.4000015,128.1000061,232.3000031,238.3999939,6118300.5,6405464.5,0.0,2484706.0,3633594.0,Compliant,,210.3,6.31,39,1.499970000599988,0.0,,Low,Modern,6118300.0,0.9999999182779598,0.0,0.41,0.59
20440,NonResidential,Small- and Mid-Sized Office,SK Food Group,4600 37th Ave S.W.,Seattle,WA,98126.0,0952007920,1,SOUTHWEST,47.56175,-122.37835,1981,1,3,43387,0,43387,Office,Office,45000.0,,,,,,60.0,59.70000076,59.90000153,172.0,172.0,2686765.0,2695090.5,0.0,2352594.0,334171.0,Compliant,,34.15,0.79,42,1.0371770345956162,,,Low,Modern,2686765.0,1.0,0.0,0.88,0.12
20470,NonResidential,Mixed Use Property,Lake City Center - Main Building,12701 Lake City Way NE,Seattle,WA,98125.0,1453600540,5,NORTH,47.72178,-122.29498,1979,1,1,39350,0,39350,"Food Service, Retail Store, Supermarket/Grocery Store",Supermarket/Grocery Store,19271.0,Retail Store,19249.0,Food Service,2663.0,,,6.5,6.5,20.39999962,20.39999962,267135.0938,267135.0938,0.0,267135.0,0.0,Compliant,,1.86,0.05,44,0.48973316391359595,0.4891740787801779,0.06767471410419314,Low,Modern,267135.0,0.9999996488668013,0.0,1.0,0.0
20494,SPS-District K-12,Other,Cedar Park Building,13224 37th Ave NE,Seattle,WA,98125.0,1454100350,5,NORTH,47.72606,-122.28747,2013,1,1,32590,0,32590,Other,Other,32590.0,,,,,,,41.79999924,46.20000076,84.5,89.09999847,1361794.25,1505296.875,0.0,632722.0,729072.0,Compliant,,43.13,1.32,10,1.0,,,Low,Brand_new,1361794.0,0.9999998164186698,0.0,0.46,0.54
20500,NonResidential,Warehouse,Central Park,5614 7th Ave S,Seattle,WA,98108.0,1486300005,2,GREATER DUWAMISH,47.552,-122.32262,1985,1,1,37500,0,37500,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61419.0,,,,,,36.0,29.5,31.10000038,92.19999695,97.19999695,1811506.375,1908057.875,0.0,1799898.0,11608.0,Compliant,,13.16,0.35,38,1.63784,,,Low,Modern,1811506.0,0.999999792989964,0.0,0.99,0.01
20503,NonResidential,Medical Office,Seattle Children's Hospital Odessa Brown Children's Clinic,2101 E. Yesler Way,Seattle,WA,98122.0,1493600000,3,CENTRAL,47.60132,-122.30477,1990,1,2,39000,0,39000,Medical Office,Medical Office,39000.0,,,,,,25.0,67.09999847,68.09999847,192.3000031,193.3999939,2615247.75,2654904.25,0.0,2275174.0,340073.0,Compliant,,33.92,0.87,33,1.0,,,Low,Modern,2615247.0,0.9999997132202867,0.0,0.87,0.13
